Dataset,Record ID
UTHSC_BXD_H_0912,10478396
UTHSC_BXD_H_0912,10478397
UTHSC_BXD_H_0912,10478398
UTHSC_BXD_H_0912,10478399
UTHSC_BXD_H_0912,10478400
EPFLMouseMuscleRMA_Ex1112,10478390
EPFLMouseMuscleRMA_Ex1112,10478391
EPFLMouseMuscleRMA_Ex1112,10478392
EPFLMouseMuscleRMA_Ex1112,10478393
EPFLMouseMuscleRMA_Ex1112,10478394
EPFLMouseMuscleRMA_Ex1112,10478395
EPFLMouseMuscleRMA_Ex1112,10478396
EPFLMouseMuscleRMA_Ex1112,10478397
EPFLMouseMuscleRMA_Ex1112,10478398
EPFLMouseMuscleRMA_Ex1112,10478399
EPFLMouseMuscleRMA_Ex1112,10478400
EPFLMouseLiverHFDRMA0818,10478389
EPFLMouseLiverCDRMA0818,10478389
UTHSC_SPLs1_RMA_1210,10478389
UTHSC_SPLs2_RMA_1210,10478389
INIA_Amg_BLA_RMA_F_1110,10478389
EPFLMouseLiverCDEx0413,10478390
EPFLMouseLiverCDEx0413,10478391
EPFLMouseLiverCDEx0413,10478392
EPFLMouseLiverCDEx0413,10478393
EPFLMouseLiverCDEx0413,10478394
EPFLMouseLiverCDEx0413,10478395
EPFLMouseLiverCDEx0413,10478396
EPFLMouseLiverCDEx0413,10478397
EPFLMouseLiverCDEx0413,10478398
EPFLMouseLiverCDEx0413,10478399
EPFLMouseLiverCDEx0413,10478400
INIA_Amg_BLA_RMA_M_1110,10478389
INIA_Hyp_F_RMA_1110,10478389
INIA_Hyp_M_RMA_1110,10478389
EPFLMouseMuscleRMA1211,10478389
EPFLMouseMuscleCDRMA1211,10478389
EPFLMouseMuscleHFDRMA1211,10478389
EPFLMouseLiverCDHFDRMA0818,10478389
BR_U_0805_M,100431_at
BR_U_0805_P,100431_at
BR_U_0805_R,100431_at
UTHSC_SPL_RMA_1010,10478389
SUH_Liv_RMA_0611,10478389
INIA_Hyp_PCA_0813_v2,10478389
INIA_Hyp_PCA_0813_v3,10478389
INIA_Hyp_PCA_0813_v4,10478389
EPFLMouseLiverHFDRMA0413,10478389
EPFLMouseLiverCDRMA0413,10478389
EPFLMouseLiverBothExRMA0413,10478390
EPFLMouseLiverBothExRMA0413,10478391
EPFLMouseLiverBothExRMA0413,10478392
EPFLMouseLiverBothExRMA0413,10478393
EPFLMouseLiverBothExRMA0413,10478394
EPFLMouseLiverBothExRMA0413,10478395
EPFLMouseLiverBothExRMA0413,10478396
EPFLMouseLiverBothExRMA0413,10478397
EPFLMouseLiverBothExRMA0413,10478398
EPFLMouseLiverBothExRMA0413,10478399
EPFLMouseLiverBothExRMA0413,10478400
UTHSC_SPL_RMAEx_1210,10478390
UTHSC_SPL_RMAEx_1210,10478391
UTHSC_SPL_RMAEx_1210,10478392
UTHSC_SPL_RMAEx_1210,10478393
UTHSC_SPL_RMAEx_1210,10478394
UTHSC_SPL_RMAEx_1210,10478395
UTHSC_SPL_RMAEx_1210,10478396
UTHSC_SPL_RMAEx_1210,10478397
UTHSC_SPL_RMAEx_1210,10478398
UTHSC_SPL_RMAEx_1210,10478399
UTHSC_SPL_RMAEx_1210,10478400
INIA_Hyp_PCA_0813,10478389
INIA_AmgCoh_0311,10478389
BR_U_1105_P,100431_at
UT_ILM_BXD_hipp_NOS_1112,ILM1340398
UT_ILM_BXD_hipp_NOS_1112,ILM3190324
UT_ILM_BXD_hipp_NOE_1112,ILM1340398
UT_ILM_BXD_hipp_NOE_1112,ILM3190324
HQFNeoc_0208_RankInv,ILM3190324
HQFNeoc_0208_RankInv,ILM1340398
MA_M2_0806_P,1422502_at
MA_M2_0806_R,1422502_at
G2NEI_ILM_Retina_BXD_RI0410,ILMN_2600710
GenEx_BXD_liverEt_RMA_0211,1422502_at
HZI_0408_R,1422502_at
HZI_0408_M,1422502_at
UTK_BXDSpl_VST_0110,ILM1340398
Eye_M2_0908_R_NB,1422502_at
GenEx_BXD_CerebSal_RMA_0213,1422502_at
GenEx_BXD_CerebSal_RMA_F_0213,1422502_at
HQFNeoc_1210_RankInv,ILM3190324
HQFNeoc_1210_RankInv,ILM1340398
UTHSC_ILM_BXD_hipp_RSEb_0217,ILM1340398
UTHSC_ILM_BXD_hipp_RSEb_0217,ILM3190324
UCLA_BXD_Liv_Jan16,1422502_at
UCLA_BXD_Aor_Jan16,1422502_at
UT_ILM_BXD_hipp_RSE_0909,ILM1340398
UT_ILM_BXD_hipp_RSE_0909,ILM3190324
UT_ILM_BXD_hipp_NOE_0909,ILM1340398
UT_ILM_BXD_hipp_NOE_0909,ILM3190324
UTHSC_ILM_BXD_hipp_NOEb_0217,ILM1340398
UTHSC_ILM_BXD_hipp_NOEb_0217,ILM3190324
UTHSC_ILM_BXD_hipp_RSSb_0217,ILM1340398
UTHSC_ILM_BXD_hipp_RSSb_0217,ILM3190324
CB_M_1003_M,1422502_at_A
gn10,1422502_at
CB_M_0305_P,1422502_at_A
CB_M_0305_R,1422502_at_A
DevNeocortex_ILM6.2P3RInv_1111,ILMN_2600710
DevNeocortex_ILM6.2P3RInv_1111,ILMN_2736578
DevNeocortex_ILM6.2P14RInv_1111,ILMN_2600710
DevNeocortex_ILM6.2P14RInv_1111,ILMN_2736578
Illum_BXD_Spl_1108,ILM1340398
Illum_BXD_Spl_1108,ILM3190324
Illum_BXD_Thy_1108,ILM1340398
Illum_BXD_Thy_1108,ILM3190324
Illum_BXD_PBL_1108,ILM1340398
Illum_BXD_PBL_1108,ILM3190324
UT_ILM_BXD_hipp_NON_0909,ILM1340398
UT_ILM_BXD_hipp_NON_0909,ILM3190324
CMMTUBCBXDCerILM0513,ILMN_2736578
CMMTUBCBXDCerILM0513,ILMN_2600710
CMMTUBCBXDP00CerILM0513,ILMN_2736578
CMMTUBCBXDP00CerILM0513,ILMN_2600710
UTHSC_BXD_WB_RNASeq1112,NM_008261
DevNeocortex_ILM6.2P14RInv_1110,ILMN_2600710
DevNeocortex_ILM6.2P14RInv_1110,ILMN_2736578
Eye_M2_0908_R_MT,1422502_at
Eye_M2_0908_R_WT,1422502_at
GenEx_BXD_CerebSal_RMA_M_0213,1422502_at
CMMTUBCBXDG15CerILM0513,ILMN_2736578
CMMTUBCBXDG15CerILM0513,ILMN_2600710
CMMTUBCBXDG18CerILM0513,ILMN_2736578
CMMTUBCBXDG18CerILM0513,ILMN_2600710
UT_ILM_BXD_hipp_RSS_1112,ILM1340398
UT_ILM_BXD_hipp_RSS_1112,ILM3190324
UT_ILM_BXD_hipp_RSE_1112,ILM1340398
UT_ILM_BXD_hipp_RSE_1112,ILM3190324
IBR_M_0106_R,1422502_at_A
UTHSC_1107_RankInv,ILM3190324
UTHSC_1107_RankInv,ILM1340398
MA_M2F_0706_R,1422502_at
MA_M2M_0706_R,1422502_at
MA_M2_0706_R,1422502_at
MA_M2_0706_P,1422502_at
GenEx_BXD_CerebEt_RMA_0213,1422502_at
GenEx_BXD_CerebEt_RMA_F_0213,1422502_at
GenEx_BXD_CerebEt_RMA_M_0213,1422502_at
ONCRetILM6_0412,ILMN_2736578
ONCRetILM6_0412,ILMN_2600710
B6D2ONCILM_0412,ILM3190324
B6D2ONCILM_0412,ILM1340398
CB_M_1004_R,1422502_at_A
CB_M_0305_M,1422502_at_A
GenEx_BXD_liverSal_RMA_F_0211,1422502_at
HC_M2_0606_P,1422502_at
IBR_M_0606_R,1422502_at_A
G2NEI_ILM_Retina_BXD_RI0410,ILMN_2736578
UTHSC_ILM_BXD_hipp_RSSb_0216,ILM1340398
UTHSC_ILM_BXD_hipp_RSSb_0216,ILM3190324
HC_M2_0606_R,1422502_at
HC_M2_0606_M,1422502_at
CMMTUBCBXDP09CerILM0513,ILMN_2736578
CMMTUBCBXDP09CerILM0513,ILMN_2600710
CMMTUBCBXDG12CerILM0513,ILMN_2736578
CMMTUBCBXDG12CerILM0513,ILMN_2600710
GCB_M2_0505_R,1422502_at
GCB_M2_0505_P,1422502_at
CMMTUBCBXDP03CerILM0513,ILMN_2736578
CMMTUBCBXDP03CerILM0513,ILMN_2600710
CMMTUBCBXDP06CerILM0513,ILMN_2736578
CMMTUBCBXDP06CerILM0513,ILMN_2600710
IBR_M_0106_P,1422502_at_A
UCLA_BXDBXH_CARTILAGE,ILM3190324
UCLA_BXDBXH_CARTILAGE,ILM1340398
Eye_M2_0908_WTWT,1422502_at
UTHSC_BXD_WB_RNASeqEx1112,NM_008261_1
UTHSC_BXD_WB_RNASeqEx1112,NM_008261_2
UTHSC_BXD_WB_RNASeqEx1112,NM_008261_3
UTHSC_BXD_WB_RNASeqEx1112,NM_008261_4
UTHSC_BXD_WB_RNASeqEx1112,NM_008261_5
UTHSC_BXD_WB_RNASeqEx1112,NM_008261_6
UTHSC_BXD_WB_RNASeqEx1112,NM_008261_7
UTHSC_BXD_WB_RNASeqEx1112,NM_008261_8
UTHSC_BXD_WB_RNASeqEx1112,NM_008261_9
UTHSC_BXD_WB_RNASeqEx1112,NM_008261_10
UTHSC_ILM_BXD_hipp_NOSb_0217,ILM1340398
UTHSC_ILM_BXD_hipp_NOSb_0217,ILM3190324
INIA_Hyp_RMA_Ex-1110,10478390
INIA_Hyp_RMA_Ex-1110,10478391
INIA_Hyp_RMA_Ex-1110,10478392
INIA_Hyp_RMA_Ex-1110,10478393
INIA_Hyp_RMA_Ex-1110,10478394
INIA_Hyp_RMA_Ex-1110,10478395
INIA_Hyp_RMA_Ex-1110,10478396
INIA_Hyp_RMA_Ex-1110,10478397
INIA_Hyp_RMA_Ex-1110,10478398
INIA_Hyp_RMA_Ex-1110,10478399
INIA_Hyp_RMA_Ex-1110,10478400
HEIONCvsCRetILM6_0911,ILMN_2600710
HEIONCvsCRetILM6_0911,ILMN_2736578
G2HEIONCRetILM6_0911,ILMN_2600710
G2HEIONCRetILM6_0911,ILMN_2736578
GSE16780_UCLA_ML0911,1422502_at_A
CB_M_0204_P,1422502_at_A
UCLA_BXD_CARTILAGE,ILM3190324
UCLA_BXD_CARTILAGE,ILM1340398
UTHSC_ILM_BXD_hipp_NOEb_0216,ILM1340398
UTHSC_ILM_BXD_hipp_NOEb_0216,ILM3190324
UTHSC_ILM_BXD_hipp_RSEb_0216,ILM1340398
UTHSC_ILM_BXD_hipp_RSEb_0216,ILM3190324
BR_M2_1106_R,1422502_at
GenEx_BXD_liverEt_M5_0912,1422502_at
GenEx_BXD_liverEt_M5M_0912,1422502_at
GenEx_BXD_liverEt_M5F_0912,1422502_at
UT_ILM_BXD_hipp_5T_1112,ILM1340398
UT_ILM_BXD_hipp_5T_1112,ILM3190324
UT_ILM_BXD_hipp_NON_1112,ILM1340398
UT_ILM_BXD_hipp_NON_1112,ILM3190324
IoP_SPL_RMA_0509,1422502_at
SA_M2_0405_RC,1422502_at
GCB_M2_0505_M,1422502_at
DevNeocortex_ILM6.2P3RInv_1110,ILMN_2600710
DevNeocortex_ILM6.2P3RInv_1110,ILMN_2736578
Eye_M2_0908_R,1422502_at
UCLA_BXDBXH_CARTILAGE_V2,ILM3190324
UCLA_BXDBXH_CARTILAGE_V2,ILM1340398
HQFNeoc_1210v2_RankInv,ILM3190324
HQFNeoc_1210v2_RankInv,ILM1340398
UTHSC_Striatum_RankInv_1210,ILM3190324
UTHSC_Striatum_RankInv_1210,ILM1340398
GenEx_BXD_liverEt_RMA_M_0211,1422502_at
GenEx_BXD_liverEt_RMA_F_0211,1422502_at
UT_ILM_BXD_hipp_NOS_0909,ILM1340398
UT_ILM_BXD_hipp_NOS_0909,ILM3190324
UT_ILM_BXD_hipp_RSS_0909,ILM1340398
UT_ILM_BXD_hipp_RSS_0909,ILM3190324
DevStriatum_ILM6.2P3RInv_1111,ILMN_2600710
DevStriatum_ILM6.2P3RInv_1111,ILMN_2736578
DevStriatum_ILM6.2P14RInv_1111,ILMN_2600710
DevStriatum_ILM6.2P14RInv_1111,ILMN_2736578
BXD_GLA_0911,1422502_at
CB_M_1004_M,1422502_at_A
CB_M_1004_P,1422502_at_A
SA_M2_0405_MC,1422502_at
SA_M2_0405_RR,1422502_at
SA_M2_0405_PC,1422502_at
GenEx_BXD_liverSal_RMA_0211,1422502_at
GenEx_BXD_liverSal_RMA_M_0211,1422502_at
Eye_M2_0908_R_ND,1422502_at
Illum_Retina_BXD_RankInv0410,ILMN_2736578
Illum_Retina_BXD_RankInv0410,ILMN_2600710
UTHSC_Str_RankInv_1210,ILM3190324
UTHSC_Str_RankInv_1210,ILM1340398
HC_M2_1205_P,1422502_at
NIA-AgBXD-Liv_CD-0818,TC0400001039.mm.2
UTHSC-VGX_MmBXDHepatocytesRMA1014,10478389
HC_U_0304_R,100431_at
INIA_Amg_BLA_Ex-RMA_1110,10478390
INIA_Amg_BLA_Ex-RMA_1110,10478391
INIA_Amg_BLA_Ex-RMA_1110,10478392
INIA_Amg_BLA_Ex-RMA_1110,10478393
INIA_Amg_BLA_Ex-RMA_1110,10478394
INIA_Amg_BLA_Ex-RMA_1110,10478395
INIA_Amg_BLA_Ex-RMA_1110,10478396
INIA_Amg_BLA_Ex-RMA_1110,10478397
INIA_Amg_BLA_Ex-RMA_1110,10478398
INIA_Amg_BLA_Ex-RMA_1110,10478399
INIA_Amg_BLA_Ex-RMA_1110,10478400
INIA_Pituitary_RMA_M_0612,10478389
INIA_Adrenal_RMA_0612,10478389
INIA_PG_RMA_0612,10478389
INIA_Adrenal_RMA_M_0612,10478389
INIA_Adrenal_RMA_F_0612,10478389
INIA_Pituitary_RMA_F_0612,10478389
INIA_PG_RMA_Ex_0612,10478390
INIA_PG_RMA_Ex_0612,10478391
INIA_PG_RMA_Ex_0612,10478392
INIA_PG_RMA_Ex_0612,10478393
INIA_PG_RMA_Ex_0612,10478394
INIA_PG_RMA_Ex_0612,10478395
INIA_PG_RMA_Ex_0612,10478396
INIA_PG_RMA_Ex_0612,10478397
INIA_PG_RMA_Ex_0612,10478398
INIA_PG_RMA_Ex_0612,10478399
INIA_PG_RMA_Ex_0612,10478400
NIA-AgBXD-Liv_CDHFD-0818,TC0400001039.mm.2
NIA-AgBXD-Liv_HFD-0818,TC0400001039.mm.2
UT-VGX_HEL1014,10478390
UT-VGX_HEL1014,10478391
UT-VGX_HEL1014,10478392
UT-VGX_HEL1014,10478393
UT-VGX_HEL1014,10478394
UT-VGX_HEL1014,10478395
UT-VGX_HEL1014,10478396
UT-VGX_HEL1014,10478397
UT-VGX_HEL1014,10478398
UT-VGX_HEL1014,10478399
UT-VGX_HEL1014,10478400
BR_U_0805_M,92713_at
BR_U_0805_P,92713_at
BR_U_0805_R,92713_at
INIA_Adrenal_RMA_Ex_0612,10478390
INIA_Adrenal_RMA_Ex_0612,10478391
INIA_Adrenal_RMA_Ex_0612,10478392
INIA_Adrenal_RMA_Ex_0612,10478393
INIA_Adrenal_RMA_Ex_0612,10478394
INIA_Adrenal_RMA_Ex_0612,10478395
INIA_Adrenal_RMA_Ex_0612,10478396
INIA_Adrenal_RMA_Ex_0612,10478397
INIA_Adrenal_RMA_Ex_0612,10478398
INIA_Adrenal_RMA_Ex_0612,10478399
INIA_Adrenal_RMA_Ex_0612,10478400
BR_U_1105_P,92713_at
VCUSalo_1007_R,1422502_at
MA_M2_0806_P,1425875_a_at
MA_M2_0806_R,1425875_a_at
GenEx_BXD_liverEt_RMA_0211,1425875_a_at
HZI_0408_R,1425875_a_at
HZI_0408_M,1425875_a_at
GenEx_BXD_liverEt_M5F_0912,1425875_a_at
Eye_M2_0908_R_NB,1425875_a_at
GenEx_BXD_CerebSal_RMA_0213,1425875_a_at
GenEx_BXD_CerebSal_RMA_F_0213,1425875_a_at
UCLA_BXD_Liv_Jan16,1425875_a_at
UCLA_BXD_Aor_Jan16,1425875_a_at
CB_M_1003_M,1425875_a_at_A
gn10,1425875_a_at
CB_M_0305_P,1425875_a_at_A
CB_M_0305_R,1425875_a_at_A
VCU_BXD_Nac_CIE_EtZ_0416,1422502_at
Eye_M2_0908_R_WT,1425875_a_at
UMCG_0907_Pro,ILM3190324
UMCG_0907_Pro,ILM1340398
UMCG_0907_Myeloid_ori,ILM3190324
UMCG_0907_Myeloid_ori,ILM1340398
Eye_M2_0908_R_MT,1425875_a_at
GenEx_BXD_CerebSal_RMA_M_0213,1425875_a_at
IBR_M_0106_R,1425875_a_at_A
UMCG_0907_Pro_ori,ILM3190324
UMCG_0907_Pro_ori,ILM1340398
UMCG_0907_HemaStem,ILM3190324
UMCG_0907_HemaStem,ILM1340398
UMCG_0907_Eryth,ILM3190324
UMCG_0907_Eryth,ILM1340398
MA_M2F_0706_R,1425875_a_at
MA_M2M_0706_R,1425875_a_at
MA_M2_0706_R,1425875_a_at
MA_M2_0706_P,1425875_a_at
VCUSal_1206_R,1422502_at
GenEx_BXD_CerebEt_RMA_0213,1425875_a_at
GenEx_BXD_CerebEt_RMA_F_0213,1425875_a_at
GenEx_BXD_CerebEt_RMA_M_0213,1425875_a_at
CB_M_1004_R,1425875_a_at_A
CB_M_0305_M,1425875_a_at_A
GenEx_BXD_liverSal_RMA_F_0211,1425875_a_at
HC_M2_0606_P,1425875_a_at
IBR_M_0606_R,1425875_a_at_A
VCU_PF_Et_0111_R,1422502_at
VCU_PF_Air_0111_R,1422502_at
HC_M2_0606_R,1425875_a_at
HC_M2_0606_M,1425875_a_at
GCB_M2_0505_M,1425875_a_at
GCB_M2_0505_R,1425875_a_at
GCB_M2_0505_P,1425875_a_at
IBR_M_0106_P,1425875_a_at_A
Eye_M2_0908_WTWT,1425875_a_at
VCU_NAc_AvE_0113_Ss,1422502_at
VCU_NAc_Et_0113_R,1422502_at
GSE16780_UCLA_ML0911,1425875_a_at_A
VCU_NAc_Air_0113_R,1422502_at
UCLA_BXD_Femur_0113_RSN,ILM1340398
UCLA_BXD_Femur_0113_RSN,ILM3190324
VCU_BXD_PFC_CIE_Air_0416,1422502_at
VCU_BXD_PFC_CIE_AirZ_0416,1422502_at
BR_M2_1106_R,1425875_a_at
GenEx_BXD_liverEt_M5_0912,1425875_a_at
GenEx_BXD_liverEt_M5M_0912,1425875_a_at
IoP_SPL_RMA_0509,1425875_a_at
VCUSal_1007_R,1422502_at
VCUEtOH_1007_R,1422502_at
UMCG_0907_HemaStem_ori,ILM3190324
UMCG_0907_HemaStem_ori,ILM1340398
UMCG_0907_Eryth_ori,ILM3190324
UMCG_0907_Eryth_ori,ILM1340398
SA_M2_0405_RC,1425875_a_at
VCU_BXD_Nac_CIE_AirZ_0416,1422502_at
VCU_BXD_Nac_CIE_Et_0416,1422502_at
Eye_M2_0908_R,1425875_a_at
GenEx_BXD_liverEt_RMA_M_0211,1425875_a_at
GenEx_BXD_liverEt_RMA_F_0211,1425875_a_at
UMCG_0907_Myeloid,ILM3190324
UMCG_0907_Myeloid,ILM1340398
BXD_GLA_0911,1425875_a_at
CB_M_0204_P,1425875_a_at_A
CB_M_1004_M,1425875_a_at_A
CB_M_1004_P,1425875_a_at_A
SA_M2_0405_MC,1425875_a_at
VCUEtOH_1206_R,1422502_at
VCUSal_1006_R,1422502_at
VCU_BXD_PFC_CIE_Et_0416,1422502_at
VCU_BXD_PFC_CIE_EtZ_0416,1422502_at
VCU_BXD_Nac_CIE_Air_0416,1422502_at
SA_M2_0405_RR,1425875_a_at
SA_M2_0405_PC,1425875_a_at
GenEx_BXD_liverSal_RMA_0211,1425875_a_at
GenEx_BXD_liverSal_RMA_M_0211,1425875_a_at
Eye_M2_0908_R_ND,1425875_a_at
VCU_PF_AvE_0111_Ss,1422502_at
HC_M2_1205_P,1425875_a_at
HC_U_0304_R,92713_at
DBA2J-ONH-1212,1422502_at
VCUSalo_1007_R,1425875_a_at
VCU_BXD_Nac_CIE_EtZ_0416,1425875_a_at
VCUSal_1206_R,1425875_a_at
VCU_PF_Et_0111_R,1425875_a_at
VCU_PF_Air_0111_R,1425875_a_at
VCU_NAc_AvE_0113_Ss,1425875_a_at
VCU_NAc_Et_0113_R,1425875_a_at
VCU_NAc_Air_0113_R,1425875_a_at
VCU_BXD_PFC_CIE_Air_0416,1425875_a_at
VCU_BXD_PFC_CIE_AirZ_0416,1425875_a_at
RTC_1106_R,1422502_at
VCUSal_0609_R,1422502_at
VCUSal_1007_R,1425875_a_at
VCUEtOH_1007_R,1425875_a_at
VCU_BXD_Nac_CIE_AirZ_0416,1425875_a_at
VCU_BXD_Nac_CIE_Et_0416,1425875_a_at
UCLA_BXD-on_Femur_0113_RSN,ILM1340398
UCLA_BXD-on_Femur_0113_RSN,ILM3190324
VCUEtOH_1206_R,1425875_a_at
VCUSal_1006_R,1425875_a_at
VCUEtOH_0609_R,1422502_at
VCUEtvsSal_0609_R,1422502_at
VCU_BXD_PFC_CIE_Et_0416,1425875_a_at
VCU_BXD_PFC_CIE_EtZ_0416,1425875_a_at
VCU_BXD_Nac_CIE_Air_0416,1425875_a_at
RTHC_0211_R,1422502_at
VCU_PF_AvE_0111_Ss,1425875_a_at
Striatum_Exon_0209,4319054
Striatum_Exon_0209,4342003
Striatum_Exon_0209,4397544
MA_M2_0706_P,1456156_at
MA_M2_0806_P,1456156_at
MA_M2_0806_P,1425644_at
MA_M2_0806_P,1425873_a_at
MA_M2_0806_P,1444879_at
MA_M2_0806_R,1456156_at
MA_M2_0806_R,1425644_at
MA_M2_0806_R,1425873_a_at
MA_M2_0806_R,1444879_at
UMUTAffyExon_0209_RMA,4835249
GenEx_BXD_liverEt_RMA_0211,1425644_at
GenEx_BXD_liverEt_RMA_0211,1425873_a_at
HZI_0408_R,1425644_at
HZI_0408_R,1425873_a_at
HZI_0408_R,1444879_at
HZI_0408_R,1456156_at
HZI_0408_M,1425644_at
HZI_0408_M,1425873_a_at
HZI_0408_M,1444879_at
HZI_0408_M,1456156_at
GenEx_BXD_liverEt_M5F_0912,1425644_at
GenEx_BXD_liverEt_M5F_0912,1425873_a_at
GenEx_BXD_liverEt_M5F_0912,1444879_at
GenEx_BXD_liverEt_M5F_0912,1456156_at
Eye_M2_0908_R_NB,1425644_at
Eye_M2_0908_R_NB,1425873_a_at
BXD_GLA_0911,1456156_at
GenEx_BXD_CerebEt_RMA_M_0213,1444879_at
GenEx_BXD_CerebEt_RMA_M_0213,1456156_at
GenEx_BXD_CerebSal_RMA_0213,1425644_at
GenEx_BXD_CerebSal_RMA_0213,1425873_a_at
GenEx_BXD_CerebSal_RMA_0213,1444879_at
GenEx_BXD_CerebSal_RMA_0213,1456156_at
GenEx_BXD_CerebSal_RMA_F_0213,1425644_at
GenEx_BXD_CerebSal_RMA_F_0213,1425873_a_at
UCLA_BXD_Liv_Jan16,1425644_at
UCLA_BXD_Liv_Jan16,1425873_a_at
UCLA_BXD_Liv_Jan16,1444879_at
UCLA_BXD_Liv_Jan16,1456156_at
UCLA_BXD_Aor_Jan16,1425644_at
UCLA_BXD_Aor_Jan16,1425873_a_at
UMUTAffyExon_0209_RMA,4732486
UMUTAffyExon_0209_RMA,4797111
UMUTAffyExon_0209_RMA,4814523
UMUTAffyExon_0209_RMA,4823273
UMUTAffyExon_0209_RMA,4830838
CB_M_1003_M,1425644_at_A
CB_M_1003_M,1425873_a_at_A
CB_M_1003_M,1444879_at_B
CB_M_1003_M,1456156_at_B
gn10,1425644_at
gn10,1425873_a_at
gn10,1444879_at
gn10,1456156_at
DBA2J-ONH-1212,1425875_a_at
Striatum_Exon_0209,4534336
Striatum_Exon_0209,4561561
Striatum_Exon_0209,4631354
CB_M_0305_M,1444879_at_B
CB_M_0305_M,1456156_at_B
CB_M_0305_P,1425644_at_A
CB_M_0305_P,1425873_a_at_A
CB_M_0305_P,1444879_at_B
CB_M_0305_P,1456156_at_B
CB_M_0305_R,1425644_at_A
CB_M_0305_R,1425873_a_at_A
CB_M_0305_R,1444879_at_B
HZI_LTCF_0313,A_52_P683991
HZI_LTCF_0313,A_52_P69656
MA_M2M_0706_R,1444879_at
MA_M2M_0706_R,1456156_at
UMUTAffyExon_0209_RMA,5506154
UMUTAffyExon_0209_RMA,5541134
UMUTAffyExon_0209_RMA,5555402
Eye_M2_0908_R_WT,1425644_at
Eye_M2_0908_R_WT,1425873_a_at
Eye_M2_0908_R_WT,1444879_at
Eye_M2_0908_R_WT,1456156_at
Striatum_Exon_0209,5182575
Striatum_Exon_0209,5208076
Striatum_Exon_0209,5224578
Striatum_Exon_0209,5591640
UMUTAffyExon_0209_RMA,5159468
UMUTAffyExon_0209_RMA,5182575
UMUTAffyExon_0209_RMA,5208076
UMUTAffyExon_0209_RMA,5224578
Eye_M2_0908_R_MT,1425644_at
Eye_M2_0908_R_MT,1425873_a_at
Eye_M2_0908_R_MT,1444879_at
Eye_M2_0908_R_MT,1456156_at
UCLA_BXD_Aor_Jan16,1444879_at
UCLA_BXD_Aor_Jan16,1456156_at
GenEx_BXD_CerebSal_RMA_F_0213,1444879_at
GenEx_BXD_CerebSal_RMA_F_0213,1456156_at
GenEx_BXD_CerebSal_RMA_M_0213,1425644_at
GenEx_BXD_CerebSal_RMA_M_0213,1425873_a_at
GenEx_BXD_CerebSal_RMA_M_0213,1444879_at
GenEx_BXD_CerebSal_RMA_M_0213,1456156_at
IBR_M_0106_P,1456156_at_B
IBR_M_0106_R,1425644_at_A
IBR_M_0106_R,1425873_a_at_A
IBR_M_0106_R,1444879_at_B
IBR_M_0106_R,1456156_at_B
MA_M2F_0706_R,1425644_at
MA_M2F_0706_R,1425873_a_at
MA_M2F_0706_R,1444879_at
MA_M2F_0706_R,1456156_at
MA_M2M_0706_R,1425644_at
MA_M2M_0706_R,1425873_a_at
MA_M2_0706_R,1425644_at
MA_M2_0706_R,1425873_a_at
MA_M2_0706_R,1444879_at
MA_M2_0706_R,1456156_at
MA_M2_0706_P,1425644_at
MA_M2_0706_P,1425873_a_at
MA_M2_0706_P,1444879_at
GenEx_BXD_CerebEt_RMA_0213,1425644_at
GenEx_BXD_CerebEt_RMA_0213,1425873_a_at
GenEx_BXD_CerebEt_RMA_0213,1444879_at
GenEx_BXD_CerebEt_RMA_0213,1456156_at
GenEx_BXD_CerebEt_RMA_F_0213,1425644_at
GenEx_BXD_CerebEt_RMA_F_0213,1425873_a_at
GenEx_BXD_CerebEt_RMA_F_0213,1444879_at
GenEx_BXD_CerebEt_RMA_F_0213,1456156_at
GenEx_BXD_CerebEt_RMA_M_0213,1425644_at
GenEx_BXD_CerebEt_RMA_M_0213,1425873_a_at
CB_M_1004_P,1444879_at_B
CB_M_1004_P,1456156_at_B
CB_M_1004_R,1425644_at_A
CB_M_1004_R,1425873_a_at_A
CB_M_1004_R,1444879_at_B
CB_M_1004_R,1456156_at_B
CB_M_0305_M,1425644_at_A
CB_M_0305_M,1425873_a_at_A
HZI_PR8M_Q_0612,A_52_P683991
HZI_PR8M_Q_0612,A_52_P69656
GenEx_BXD_liverSal_RMA_F_0211,1425644_at
GenEx_BXD_liverSal_RMA_F_0211,1425873_a_at
GenEx_BXD_liverSal_RMA_F_0211,1444879_at
GenEx_BXD_liverSal_RMA_F_0211,1456156_at
HC_M2_0606_P,1425644_at
HC_M2_0606_P,1425873_a_at
HC_M2_0606_P,1444879_at
HC_M2_0606_P,1456156_at
IBR_M_0606_R,1425644_at_A
IBR_M_0606_R,1425873_a_at_A
IBR_M_0606_R,1444879_at_B
IBR_M_0606_R,1456156_at_B
Striatum_Exon_0209,5159468
HC_M2_0606_R,1425644_at
HC_M2_0606_R,1425873_a_at
HC_M2_0606_R,1444879_at
HC_M2_0606_R,1456156_at
HC_M2_0606_M,1425644_at
HC_M2_0606_M,1425873_a_at
HC_M2_0606_M,1444879_at
HC_M2_0606_M,1456156_at
Striatum_Exon_0209,5506154
Striatum_Exon_0209,5541134
Striatum_Exon_0209,5555402
GCB_M2_0505_M,1425644_at
GCB_M2_0505_M,1425873_a_at
GCB_M2_0505_M,1444879_at
GCB_M2_0505_M,1456156_at
